row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",120.667.897,360.329.705,120667897.0,360329705.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,17.156.484.788,22.578.041.675,17156484788.0,22578041675.0
Hoàn nhập chi phí nhân công năm trước,Hoàn nhập chi phí nhân công năm trước,Hoàn nhập chi phí nhân công năm trước,(10.446.320.761),-,-10446320761.0,
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.381.661.787,1.662.997.772,1381661787.0,1662997772.0
Chi phí dự phòng (*),Chi phí dự phòng (*),Chi phí dự phòng (*),121.155.143.014,4.648.572.756,121155143014.0,4648572756.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",10.700.898,65.066.141,10700898.0,65066141.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,17.305.846.623,16.020.393.756,17305846623.0,16020393756.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,6.868.896.641,7.629.571.885,6868896641.0,7629571885.0
Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,Lợi thế kinh doanh phân bổ,19.301.981.222,19.301.981.220,19301981222.0,19301981220.0
,,,172.855.062.109,72.266.954.910,172855062109.0,72266954910.0
Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,7.384.664.562,6.191.717.401,7384664562.0,6191717401.0
