row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,,
a1. Phải thu khác ngắn hạn,a. Ngân hạn > a1. Phải thu khác ngắn hạn,a1. Phải thu khác ngắn hạn,518.011.481.412,102.880.993.370,518011481412.0,102880993370.0
Phải thu liên quan đến các chỉ phí sửa chữa Tổ máy số 1,a. Ngân hạn > Phải thu liên quan đến các chỉ phí sửa chữa Tổ máy số 1,Phải thu liên quan đến các chỉ phí sửa chữa Tổ máy số 1,396.548.218.292,16.701.741.368,396548218292.0,16701741368.0
Nhà máy Nhiệt điện Vũng Áng 1 (i),Nhà máy Nhiệt điện Vũng Áng 1 (i),Nhà máy Nhiệt điện Vũng Áng 1 (i),Nhà máy Nhiệt điện Vũng Áng 1 (i),Nhà máy Nhiệt điện Vũng Áng 1 (i),,
Lãi tiền gửi ngân hàng dự thu,Nhà máy Nhiệt điện Vũng Áng 1 (i) > Lãi tiền gửi ngân hàng dự thu,Lãi tiền gửi ngân hàng dự thu,39.908.694.156,37.783.845.084,39908694156.0,37783845084.0
"Kỳ cược, ký quỹ ngắn hạn","Nhà máy Nhiệt điện Vũng Áng 1 (i) > Kỳ cược, ký quỹ ngắn hạn","Kỳ cược, ký quỹ ngắn hạn",29.298.074.465,-,29298074465.0,
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Nhà máy Nhiệt điện Vũng Áng 1 (i) > Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,7.860.374.881,7.860.374.881,7860374881.0,7860374881.0
Chỉ phí cố phần hóa,Nhà máy Nhiệt điện Vũng Áng 1 (i) > Chỉ phí cố phần hóa,Chỉ phí cố phần hóa,7.354.938.271,7.354.938.271,7354938271.0,7354938271.0
Phải thu khác,Nhà máy Nhiệt điện Vũng Áng 1 (i) > Phải thu khác,Phải thu khác,37.041.181.347,33.180.093.766,37041181347.0,33180093766.0
a2. Phải thu khác ngắn hạn các bên liên quan (Chỉ tiết tại Thuyết minh số 36),Nhà máy Nhiệt điện Vũng Áng 1 (i) > a2. Phải thu khác ngắn hạn các bên liên quan (Chỉ tiết tại Thuyết minh số 36),a2. Phải thu khác ngắn hạn các bên liên quan (Chỉ tiết tại Thuyết minh số 36),244.500.702.972,243.911.194.706,244500702972.0,243911194706.0
Tập đoàn Dầu khí Việt Nam (ii),Nhà máy Nhiệt điện Vũng Áng 1 (i) > Tập đoàn Dầu khí Việt Nam (ii),Tập đoàn Dầu khí Việt Nam (ii),218.489.976.676,218.489.976.676,218489976676.0,218489976676.0
Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch (iii),Nhà máy Nhiệt điện Vũng Áng 1 (i) > Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch (iii),Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch (iii),20.217.829.253,20.217.829.253,20217829253.0,20217829253.0
Phải thu các bên liên quan khác,Nhà máy Nhiệt điện Vũng Áng 1 (i) > Phải thu các bên liên quan khác,Phải thu các bên liên quan khác,5.792.897.043,5.203.388.777,5792897043.0,5203388777.0
,,,762.512.184.384,346.792.188.076,762512184384.0,346792188076.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,,
"Kỳ cược, ký quỹ dài hạn","b. Dải hạn > Kỳ cược, ký quỹ dài hạn","Kỳ cược, ký quỹ dài hạn",369.167.000,260.303.000,369167000.0,260303000.0
,,,369.167.000,260.303.000,369167000.0,260303000.0
