row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,374.050.487.672,75.031.553.980,374050487672.0,75031553980.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí Việt Nam (i),Tổng Công ty Cổ phần Bảo hiểm Dầu khí Việt Nam (i),Tổng Công ty Cổ phần Bảo hiểm Dầu khí Việt Nam (i),279.976.956.066,-,279976956066.0,
Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,7.354.964.525,7.354.964.525,7354964525.0,7354964525.0
- Tiền thu từ cổ phần hóa chờ quyết toán chí phí cổ phần hóa,- Tiền thu từ cổ phần hóa chờ quyết toán chí phí cổ phần hóa,- Tiền thu từ cổ phần hóa chờ quyết toán chí phí cổ phần hóa,7.354.964.525,7.354.964.525,7354964525.0,7354964525.0
Simens AG,Simens AG,Simens AG,11.028.889.548,11.605.641.549,11028889548.0,11605641549.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,75.689.677.533,56.070.947.906,75689677533.0,56070947906.0
b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 36),2.242.590.619.141,2.242.590.619.141,2242590619141.0,2242590619141.0
Tập đoàn Dầu khí Việt Nam (ii),Tập đoàn Dầu khí Việt Nam (ii),Tập đoàn Dầu khí Việt Nam (ii),2.242.590.619.141,2.242.590.619.141,2242590619141.0,2242590619141.0
,,,2.616.641.106.813,2.317.622.173.121,2616641106813.0,2317622173121.0
