row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốcVND,Số cuối năm > Giá trị ghi sốVND,Số đầu năm > Giá gốcVND,Số đầu năm > Giá trị ghi sốVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Giá trị ghi sốVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Giá trị ghi sốVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,788.455.939.011,788.455.939.011,858.803.000.000,858.803.000.000,788455939011.0,788455939011.0,858803000000.0,858803000000.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,788.455.939.011,788.455.939.011,858.803.000.000,858.803.000.000,788455939011.0,788455939011.0,858803000000.0,858803000000.0
Cộng,Cộng,Cộng,788.455.939.011,788.455.939.011,858.803.000.000,858.803.000.000,788455939011.0,788455939011.0,858803000000.0,858803000000.0
