row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,-,487.500.000,,487500000.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,582.586,2.064.398.074,582586.0,2064398074.0
Dự phòng tổn thất các khoản đầu tư,Dự phòng tổn thất các khoản đầu tư,Dự phòng tổn thất các khoản đầu tư,(2.362.843.443),(1.020.904.173),-2362843443.0,-1020904173.0
Cộng,Cộng,Cộng,(2.362.260.857),1.530.993.901,-2362260857.0,1530993901.0
