row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),28.107,155.445,-,73.330,241.092,497.974,28107.0,155445.0,,73330.0,241092.0,497974.0
Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),Số dư đầu năm (Hoàn nhập)/ Trích lập (xem Thuyết minh số 30.2),(2.115),(29.985),-,(13.408),383.227,337.719,-2115.0,-29985.0,,-13408.0,383227.0,337719.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,-,-,-,(257.000),(257.000),,,,,-257000.0,-257000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,25.992,125.460,-,59.922,367.319,578.693,25992.0,125460.0,,59922.0,367319.0,578693.0
