row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
i),i),i),Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,,
i),i) > i),i),Công ty Cổ phần Viễn thông FPT,92.111.657.062,61.847.529.603,,92111657062.0,61847529603.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,4.615.608.087,5.014.980.739,,4615608087.0,5014980739.0
i),i) > i),i),Công ty TNHH Phần mềm FPT,115.462.416.588,70.720.910.064,,115462416588.0,70720910064.0
i),i) > i),i),Công ty Cổ phần Synnex FPT,421.040.911,1.190.741.552,,421040911.0,1190741552.0
i),i) > i),i),Công ty TNHH Hệ thống Thông tin FPT,37.563.264.731,37.857.719.489,,37563264731.0,37857719489.0
i),i) > i),i),Công ty Cổ phần Dịch vụ Trực tuyến FPT,3.946.111.672,8.892.057.708,,3946111672.0,8892057708.0
i),i) > i),i),Công ty TNHH Đầu tư FPT,741.382.550,475.259.459,,741382550.0,475259459.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,15.864.560.165,9.981.134.117,,15864560165.0,9981134117.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,3.249.859.882,517.580.104,,3249859882.0,517580104.0
i),i) > i),i),Công ty TNHH FPT Digital,2.335.450.281,-,,2335450281.0,
i),i) > i),i),,276.311.351.929,196.497.912.835,,276311351929.0,196497912835.0
ii),ii),ii),Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,,,
ii),ii) > ii),ii),Công ty Cổ phần Viễn thông FPT,21.391.015.967,23.903.696.814,,21391015967.0,23903696814.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.258.182.206,32.458.952.465,,1258182206.0,32458952465.0
ii),ii) > ii),ii),Công ty Cổ phần Synnex FPT,613.190.908,1.212.728.484,,613190908.0,1212728484.0
ii),ii) > ii),ii),Công ty TNHH Phần mềm FPT,28.913.316.780,16.066.924.006,,28913316780.0,16066924006.0
ii),ii) > ii),ii),Công ty TNHH Hệ thống Thông tin FPT,71.392.507.410,76.648.502.713,,71392507410.0,76648502713.0
ii),ii) > ii),ii),Công ty TNHH FPT Smart Cloud,14.485.699.583,1.143.327.179,,14485699583.0,1143327179.0
ii),ii) > ii),ii),Công ty TNHH Giáo dục FPT,99.431.615.000,76.043.145.546,,99431615000.0,76043145546.0
ii),ii) > ii),ii),Công ty TNHH Đầu tư FPT,-,1.450.000.000,,,1450000000.0
ii),ii) > ii),ii),Công ty Cổ phần Dịch vụ Trực tuyến FPT,3.775.616.250,3.183.050.000,,3775616250.0,3183050000.0
ii),ii) > ii),ii),,241.261.144.104,232.110.327.207,,241261144104.0,232110327207.0
iii),iii),iii),Góp vốn,Góp vốn,Góp vốn,,,
iii),iii) > iii),iii),Công ty TNHH Phần mềm FPT,500.000.000.000,400.000.000.000,,500000000000.0,400000000000.0
iii),iii) > iii),iii),Công ty TNHH Giáo dục FPT,400.000.000.000,400.000.000.000,,400000000000.0,400000000000.0
iii),iii) > iii),iii),Công ty TNHH Đầu tư FPT,200.000.000.000,-,,200000000000.0,
iii),iii) > iii),iii),Công ty TNHH FPT Digital,60.000.000.000,-,,60000000000.0,
iii),iii) > iii),iii),Công ty TNHH FPT Smart Cloud,-,100.000.000.000,,,100000000000.0
iii),iii) > iii),iii),,1.160.000.000.000,900.000.000.000,,1160000000000.0,900000000000.0
