row_label_raw,row_label_full,Công ty TNHH Đầu tư FPT,223.000.000.000,186.400.000.000,numeric__223.000.000.000,numeric__186.400.000.000
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,171.825.000.000,-,171825000000.0,
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,450.000.000.000,,450000000000.0
