row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,,
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
▪ Bằng VND,Tiền gửi không kỳ hạn > ▪ Bằng VND,▪ Bằng VND,7.976.654,7.921.973,7976654.0,7921973.0
▪ Bằng ngoại tệ,Tiền gửi không kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,264.200,550.263,264200.0,550263.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
▪ Bằng VND,Tiền gửi có kỳ hạn > ▪ Bằng VND,▪ Bằng VND,2.442.000,2.373.000,2442000.0,2373000.0
▪ Bằng ngoại tệ,Tiền gửi có kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,971.460,741.760,971460.0,741760.0
,,,11.654.314,11.586.996,11654314.0,11586996.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,,
▪ Bằng VND,Cho vay các TCTD khác > ▪ Bằng VND,▪ Bằng VND,239.229,208.658,239229.0,208658.0
,,,239.229,208.658,239229.0,208658.0
,,,11.893.543,11.795.654,11893543.0,11795654.0
