row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",,
▪ Lãi phải trả cho tiền gửi của khách hàng và các TCTD khác,"Các khoản lãi, phí phải trả > ▪ Lãi phải trả cho tiền gửi của khách hàng và các TCTD khác",▪ Lãi phải trả cho tiền gửi của khách hàng và các TCTD khác,2.125.028,1.469.987,2125028.0,1469987.0
▪ Lãi phải trả cho phát hành giấy tờ có giả,"Các khoản lãi, phí phải trả > ▪ Lãi phải trả cho phát hành giấy tờ có giả",▪ Lãi phải trả cho phát hành giấy tờ có giả,281.229,202.655,281229.0,202655.0
"▪ Lãi phải trả cho tiền vay từ vốn tài trợ, ủy thác đầu tư","Các khoản lãi, phí phải trả > ▪ Lãi phải trả cho tiền vay từ vốn tài trợ, ủy thác đầu tư","▪ Lãi phải trả cho tiền vay từ vốn tài trợ, ủy thác đầu tư",650,4.993,650.0,4993.0
▪ Lãi phải trả cho tiền vay của NHNN và các TCTD khác,"Các khoản lãi, phí phải trả > ▪ Lãi phải trả cho tiền vay của NHNN và các TCTD khác",▪ Lãi phải trả cho tiền vay của NHNN và các TCTD khác,2.648,1.176,2648.0,1176.0
▪ Lãi phải trả cho công cụ tài chính phải sinh,"Các khoản lãi, phí phải trả > ▪ Lãi phải trả cho công cụ tài chính phải sinh",▪ Lãi phải trả cho công cụ tài chính phải sinh,528,408,528.0,408.0
,,,2.410.083,1.679.219,2410083.0,1679219.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,,
▪ Các khoản phải trả nhân viên,Các khoản phải trả nội bộ > ▪ Các khoản phải trả nhân viên,▪ Các khoản phải trả nhân viên,50.913,184.419,50913.0,184419.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,,
▪ Các khoản phải trả trong dịch vụ thanh toán chuyển tiền nhanh,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả trong dịch vụ thanh toán chuyển tiền nhanh,▪ Các khoản phải trả trong dịch vụ thanh toán chuyển tiền nhanh,228.690,95.686,228690.0,95686.0
▪ Các khoản thuế phải nộp Ngân sách Nhà nước (Thuyết minh 23),Các khoản phải trả bên ngoài > ▪ Các khoản thuế phải nộp Ngân sách Nhà nước (Thuyết minh 23),▪ Các khoản thuế phải nộp Ngân sách Nhà nước (Thuyết minh 23),138.038,80.698,138038.0,80698.0
▪ Doanh thu chờ phân bổ - từ hoạt động môi giới bảo hiểm,Các khoản phải trả bên ngoài > ▪ Doanh thu chờ phân bổ - từ hoạt động môi giới bảo hiểm,▪ Doanh thu chờ phân bổ - từ hoạt động môi giới bảo hiểm,34.756,35.563,34756.0,35563.0
▪ Doanh thu chờ phân bổ - từ lãi cho vay thu trước,Các khoản phải trả bên ngoài > ▪ Doanh thu chờ phân bổ - từ lãi cho vay thu trước,▪ Doanh thu chờ phân bổ - từ lãi cho vay thu trước,1.394,2.031,1394.0,2031.0
▪ Doanh thu chờ phân bổ - từ hoạt động cho thuê,Các khoản phải trả bên ngoài > ▪ Doanh thu chờ phân bổ - từ hoạt động cho thuê,▪ Doanh thu chờ phân bổ - từ hoạt động cho thuê,1.175,1.478,1175.0,1478.0
▪ Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả trong dịch vụ thanh toán thể,▪ Các khoản phải trả trong dịch vụ thanh toán thể,27.476,16.058,27476.0,16058.0
▪ Tiền giữ hộ và đội thanh toán,Các khoản phải trả bên ngoài > ▪ Tiền giữ hộ và đội thanh toán,▪ Tiền giữ hộ và đội thanh toán,11.473,17.822,11473.0,17822.0
▪ Các khoản chờ thanh toán trong nghiệp vụ thanh toán,Các khoản phải trả bên ngoài > ▪ Các khoản chờ thanh toán trong nghiệp vụ thanh toán,▪ Các khoản chờ thanh toán trong nghiệp vụ thanh toán,5.967,669,5967.0,669.0
▪ Cổ tức phải trả,Các khoản phải trả bên ngoài > ▪ Cổ tức phải trả,▪ Cổ tức phải trả,4.854,5.510,4854.0,5510.0
▪ Phải trả khác,Các khoản phải trả bên ngoài > ▪ Phải trả khác,▪ Phải trả khác,13.744,8.487,13744.0,8487.0
Quỹ khen thưởng và phúc lợi (i),Các khoản phải trả bên ngoài > Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),7.130,3.866,7130.0,3866.0
,,,525.610,452.287,525610.0,452287.0
,,,2.935.693,2.131.506,2935693.0,2131506.0
