row_label_raw,row_label_full,"CHỈ TIÊU > Số dư tại ngày 01/01/2023 > Lợi nhuận sau thuế năm 2023 > Trích lập các quỹ từ lợi nhuận năm 2022 > Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2021 > Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2022 > Trích quỹ thưởng của Người Quản lý từ lợi nhuận năm 2021 > Trích quỹ thưởng của Người Quản lý từ lợi nhuận năm 2022 > Số dư tại ngày 31/12/2023 > Số dư tại ngày 01/01/2024 > Lợi nhuận sau thuế năm 2024",Vốn góp chủ sở hữu > 3.080.000 > - > 3.080.000 > -,Thặng dư vốn cổ phần > 716 > - > 716 > -,Quỹ dự trữ bổ sung vốn điều lệ > 71.217 > - > 9.500 > - > 80.717 > -,Quỹ đầu tư phát triển > 8.817 > - > 8.817 > -,Quỹ dự phòng tài chính > 262.112 > - > 18.999 > - > 281.111 > -,Lợi nhuận chưa phân phối > 476.152 > 266.789 > (28.499) > (42.283) > (52.853) > (688) > (867) > 617.751 > 79.168,Tổng > 3.899.014 > 266.789 > - > (42.283) > (52.853) > (688) > (867) > 4.069.112 > 79.168,numeric__Vốn góp chủ sở hữu > 3.080.000 > - > 3.080.000 > -,numeric__Thặng dư vốn cổ phần > 716 > - > 716 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 71.217 > - > 9.500 > - > 80.717 > -,numeric__Quỹ đầu tư phát triển > 8.817 > - > 8.817 > -,numeric__Quỹ dự phòng tài chính > 262.112 > - > 18.999 > - > 281.111 > -,numeric__Lợi nhuận chưa phân phối > 476.152 > 266.789 > (28.499) > (42.283) > (52.853) > (688) > (867) > 617.751 > 79.168,numeric__Tổng > 3.899.014 > 266.789 > - > (42.283) > (52.853) > (688) > (867) > 4.069.112 > 79.168
Chia cổ tức (*),Chia cổ tức (*),Chia cổ tức (*),307.991,-,-,-,-,(307.991),-,307991.0,,,,,-307991.0,
Trích lập các quỹ từ lợi nhuận năm 2023,Trích lập các quỹ từ lợi nhuận năm 2023,Trích lập các quỹ từ lợi nhuận năm 2023,-,-,13.340,-,26.679,(40.019),-,,,13340.0,,26679.0,-40019.0,
"Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2023","Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2023","Trích quỹ khen thưởng, phúc lợi từ lợi nhuận năm 2023",-,-,-,-,-,(57.553),(57.553),,,,,,-57553.0,-57553.0
Trích quỹ thưởng của Người Quản lý từ lợi nhuận năm 2023,Trích quỹ thưởng của Người Quản lý từ lợi nhuận năm 2023,Trích quỹ thưởng của Người Quản lý từ lợi nhuận năm 2023,-,-,-,-,-,(895),(895),,,,,,-895.0,-895.0
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,3.387.991,716,94.057,8.817,307.790,290.461,4.089.832,3387991.0,716.0,94057.0,8817.0,307790.0,290461.0,4089832.0
