row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,65.093,66.250,65093.0,66250.0
Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,25.456,25.956,25456.0,25956.0
Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,280,317,280.0,317.0
Thu khác về dịch vụ,Thu khác về dịch vụ,Thu khác về dịch vụ,39.357,39.977,39357.0,39977.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,31.566,27.246,31566.0,27246.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,10.090,9.218,10090.0,9218.0
Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,15.956,15.428,15956.0,15428.0
Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,1.455,1.326,1455.0,1326.0
Chi khác về dịch vụ,Chi khác về dịch vụ,Chi khác về dịch vụ,4.065,1.274,4065.0,1274.0
Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,33.527,39.004,33527.0,39004.0
