row_label_raw,row_label_full,Cho vay ngắn hạn,660.000,410.000,numeric__660.000,numeric__410.000
Bằng VND,Bằng VND,Bằng VND,660.000,410.000,660000.0,410000.0
Cộng,Cộng,Cộng,660.000,410.000,660000.0,410000.0
Tổng cộng,Tổng cộng,Tổng cộng,5.086.568,4.294.866,5086568.0,4294866.0
