row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
100,100,100,TÀI SẢN NGẮN HẠN,,198.114.675.000.040,156.048.716.497.795,,,198114675000040.0,156048716497795.0
110,110,110,Tiền và các khoản tương đương tiền,4,8.600.170.523.502,17.249.156.145.556,,4.0,8600170523502.0,17249156145556.0
111,111,111,Tiền,,2.995.981.999.775,8.029.483.056.340,,,2995981999775.0,8029483056340.0
112,112,112,Các khoản tương đương tiền,,5.604.188.523.727,9.219.673.089.216,,,5604188523727.0,9219673089216.0
120,120,120,Đầu tư tài chính ngắn hạn,,326.704.693.300,837.023.156.881,,,326704693300.0,837023156881.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,5(a)(i),326.704.693.300,837.023.156.881,,,326704693300.0,837023156881.0
130,130,130,Các khoản phải thu ngắn hạn,,52.345.590.760.029,26.409.499.239.024,,,52345590760029.0,26409499239024.0
131,131,131,Phải thu ngắn hạn của khách hàng,6,2.939.651.051.997,2.365.610.126.957,,6.0,2939651051997.0,2365610126957.0
132,132,132,Trả trước cho người bán ngắn hạn,7,8.050.596.939.825,2.332.779.900.869,,7.0,8050596939825.0,2332779900869.0
135,135,135,Phải thu về cho vay ngắn hạn,8(a),4.466.826.766.847,6.303.352.180.537,,,4466826766847.0,6303352180537.0
136,136,136,Phải thu ngắn hạn khác,9(a),36.898.965.647.138,15.418.206.676.439,,,36898965647138.0,15418206676439.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,10(a),(10.449.645.778),(10.449.645.778),,,-10449645778.0,-10449645778.0
140,140,140,Hàng tồn kho,11(a),134.955.711.974.239,110.156.937.437.285,,,134955711974239.0,110156937437285.0
141,141,141,Hàng tồn kho,,134.957.802.212.263,110.159.027.675.309,,,134957802212263.0,110159027675309.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(2.090.238.024),(2.090.238.024),,,-2090238024.0,-2090238024.0
150,150,150,Tài sản ngắn hạn khác,,1.886.497.048.970,1.396.100.519.049,,,1886497048970.0,1396100519049.0
151,151,151,Chi phí trả trước ngắn hạn,12(a),282.520.835.553,194.425.656.506,,,282520835553.0,194425656506.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",20(a),1.340.790.392.817,1.026.013.523.078,,,1340790392817.0,1026013523078.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,20(a),263.185.820.600,175.661.339.465,,,263185820600.0,175661339465.0
