row_label_raw,row_label_full,Tên công ty,Hoạt động chính,31.12.2022 > Giá trị ghi số VND,31.12.2022 > Giá trị hợp lý VND,31.12.2022 > Dự phòng VND,31.12.2021 > Giá trị ghi số VND,31.12.2021 > Giá trị hợp lý VND,31.12.2021 > Dự phòng VND,numeric__Hoạt động chính,numeric__31.12.2022 > Giá trị ghi số VND,numeric__31.12.2022 > Giá trị hợp lý VND,numeric__31.12.2022 > Dự phòng VND,numeric__31.12.2021 > Giá trị ghi số VND,numeric__31.12.2021 > Giá trị hợp lý VND,numeric__31.12.2021 > Dự phòng VND
Công ty Cổ phần Thương mại Đầu tư Bất động sản Phú Trí,Công ty Cổ phần Thương mại Đầu tư Bất động sản Phú Trí,Công ty Cổ phần Thương mại Đầu tư Bất động sản Phú Trí,Kinh doanh bất động sản,584.441.406.028,(*),-,583.617.760.053,(*),-,,584441406028.0,,,583617760053.0,,
Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Kinh doanh bất động sản,369.353.342.576,(*),-,367.007.795.583,(*),-,,369353342576.0,,,367007795583.0,,
Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Kinh doanh bất động sản,387.289.004.199,(*),-,385.086.043.482,(*),-,,387289004199.0,,,385086043482.0,,
Công ty TNHH Sài Gòn Gôn,Công ty TNHH Sài Gòn Gôn,Công ty TNHH Sài Gòn Gôn,Kinh doanh bất động sản,156.571.163.438,(*),-,154.866.080.021,(*),-,,156571163438.0,,,154866080021.0,,
Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Kinh doanh bất động sản,81.177.119.871,(*),-,78.040.183.425,(*),-,,81177119871.0,,,78040183425.0,,
Công ty Cổ phần Hùng Ngự Security,Công ty Cổ phần Hùng Ngự Security,Công ty Cổ phần Hùng Ngự Security,Hoạt động bảo vệ cá nhân,2.418.532.876,(*),-,2.482.305.939,(*),-,,2418532876.0,,,2482305939.0,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,"Kinh doanh thiết bị điện tử, viễn thông",824.893.101,(*),-,875.701.581,(*),-,,824893101.0,,,875701581.0,,
Công ty Cổ phần Đầu tư Nova SQN,Công ty Cổ phần Đầu tư Nova SQN,Công ty Cổ phần Đầu tư Nova SQN,Kinh doanh bất động sản,-,,-,12.559.865.448,(*),-,,,,,12559865448.0,,
,,,,1.582.075.462.089,,-,1.584.535.735.532,,-,,1582075462089.0,,,1584535735532.0,,
