row_label_raw,row_label_full,col_0,31.12.2022VND,31.12.2021VND,numeric__31.12.2022VND,numeric__31.12.2021VND
Phát hành trái phiếu ngắn hạn,Phát hành trái phiếu ngắn hạn,Phát hành trái phiếu ngắn hạn,Phát hành trái phiếu ngắn hạn,Phát hành trái phiếu ngắn hạn,,
Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,,
Công ty Cổ phần Chứng khoán VPS (ii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán VPS (ii),Công ty Cổ phần Chứng khoán VPS (ii),7.000.000.000.000,-,7000000000000.0,
Công ty Cổ phần Chứng Khoán Tân Việt (xxvii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng Khoán Tân Việt (xxvii),Công ty Cổ phần Chứng Khoán Tân Việt (xxvii),2.194.814.200.000,-,2194814200000.0,
Công ty Cổ phần Chứng khoán Kỹ Thương (iv),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Kỹ Thương (iv),Công ty Cổ phần Chứng khoán Kỹ Thương (iv),1.300.000.000.000,-,1300000000000.0,
Ngân hàng TMCP Việt Nam Thịnh Vương - Chi nhánh Hồ Chí Minh (v),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Việt Nam Thịnh Vương - Chi nhánh Hồ Chí Minh (v),Ngân hàng TMCP Việt Nam Thịnh Vương - Chi nhánh Hồ Chí Minh (v),1.100.000.000.000,-,1100000000000.0,
Công ty Cổ phần Chứng khoán Dầu khí (vi),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Dầu khí (vi),Công ty Cổ phần Chứng khoán Dầu khí (vi),1.000.000.000.000,-,1000000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (vii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (vii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (vii),1.000.000.000.000,-,1000000000000.0,
Công ty Cổ phần Chứng khoán Dầu khí (viii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Dầu khí (viii),Công ty Cổ phần Chứng khoán Dầu khí (viii),1.000.000.000.000,-,1000000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Công Thương Việt Nam (ix),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Công Thương Việt Nam (ix),Công ty Cổ phần Chứng khoán Ngân hàng Công Thương Việt Nam (ix),1.000.000.000.000,-,1000000000000.0,
Công ty Cổ phần Chứng khoán MB (x),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB (x),Công ty Cổ phần Chứng khoán MB (x),864.003.400.000,-,864003400000.0,
Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xi),Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xi),650.000.000.000,450.000.000.000,650000000000.0,450000000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),625.700.000.000,-,625700000000.0,
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xiii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xiii),Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xiii),600.000.000.000,600.000.000.000,600000000000.0,600000000000.0
Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xiv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xiv),Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xiv),450.000.000.000,250.000.000.000,450000000000.0,250000000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xv),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xv),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xv),300.000.000.000,-,300000000000.0,
Công ty TNHH Chứng khoán Yuanta (xvi),Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Yuanta (xvi),Công ty TNHH Chứng khoán Yuanta (xvi),258.420.000.000,-,258420000000.0,
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xvii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xvii),Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xvii),245.000.000.000,150.000.000.000,245000000000.0,150000000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xviii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xviii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xviii),220.000.000.000,-,220000000000.0,
Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xix),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xix),Ngân hàng TMCP Đại Chứng Việt Nam - Chi nhánh Sài Gòn (xix),250.000.000.000,175.000.000.000,250000000000.0,175000000000.0
Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),160.000.000.000,-,160000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xxi),157.300.000.000,-,157300000000.0,
Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxii),Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xxii),137.600.000.000,-,137600000000.0,
Công ty Cổ phần Chứng khoán Thành Công (xxiii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Thành Công (xxiii),Công ty Cổ phần Chứng khoán Thành Công (xxiii),125.000.000.000,125.000.000.000,125000000000.0,125000000000.0
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxiv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxiv),Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxiv),2.300.000.000,214.000.000.000,2300000000.0,214000000000.0
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxv),Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxv),-,500.000.000.000,,500000000000.0
