row_label_raw,row_label_full,Tên công ty,Hoạt động chính,31.12.2022 > Giá trị ghi sở VND,31.12.2022 > Giá trị hợp lý VND,31.12.2022 > Dự phòng VND,31.12.2021 > Giá trị ghi sở VND,31.12.2021 > Giá trị hợp lý VND,31.12.2021 > Dự phòng VND,numeric__Hoạt động chính,numeric__31.12.2022 > Giá trị ghi sở VND,numeric__31.12.2022 > Giá trị hợp lý VND,numeric__31.12.2022 > Dự phòng VND,numeric__31.12.2021 > Giá trị ghi sở VND,numeric__31.12.2021 > Giá trị hợp lý VND,numeric__31.12.2021 > Dự phòng VND
Công ty Cổ phần Hồng Ngự City(tên gọi trước đây là Công tyCổ phần Mekong Smart City),Công ty Cổ phần Hồng Ngự City(tên gọi trước đây là Công tyCổ phần Mekong Smart City),Công ty Cổ phần Hồng Ngự City(tên gọi trước đây là Công tyCổ phần Mekong Smart City),Kinh doanh bất động sản,15.000.000.000,(*),-,15.000.000.000,(*),-,,15000000000.0,,,15000000000.0,,
Công ty Cổ phần Mekong Smart City,Công ty Cổ phần Mekong Smart City,Công ty Cổ phần Mekong Smart City,Kinh doanh bất động sản,9.000.000.000,(*),-,-,-,-,,9000000000.0,,,,,
Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Kinh doanh dịch vụ du lịch,7.939.750.000,(*),-,7.939.750.000,(*),-,,7939750000.0,,,7939750000.0,,
Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Kinh doanh bất động sản,1.000.000.000,(*),-,1.000.000.000,(*),-,,1000000000.0,,,1000000000.0,,
Công ty Cổ phần Giáo dục PTN,Công ty Cổ phần Giáo dục PTN,Công ty Cổ phần Giáo dục PTN,Giáo dục,450.000.000,(*),-,450.000.000,(*),-,,450000000.0,,,450000000.0,,
Công ty Cổ phần Nova Education Group,Công ty Cổ phần Nova Education Group,Công ty Cổ phần Nova Education Group,Giáo dục,450.000.000,(*),-,450.000.000,(*),-,,450000000.0,,,450000000.0,,
Công ty Cổ phần Novatravel,Công ty Cổ phần Novatravel,Công ty Cổ phần Novatravel,Kinh doanh dịch vụ du lịch,-,,-,510.000.000,(*),-,,,,,510000000.0,,
,,,,33.839.750.000,,-,25.349.750.000,,-,,33839750000.0,,,25349750000.0,,
