row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND
,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu và tăng vốn công ty con,,250.941.290.000,4.591.253.993.600,,,250941290000.0,4591253993600.0
32,32,32,Chi trả vốn góp cho các chủ sở hữu,,-,(196.049.500.000),,,,-196049500000.0
33,33,33,Tiền thu từ đi vay,,30.149.637.083.585,36.023.832.294.304,,,30149637083585.0,36023832294304.0
34,34,34,Tiền chi trả nợ gốc vay,,(28.037.455.868.769),(25.434.712.885.016),,,-28037455868769.0,-25434712885016.0
36,36,36,"Tiền chi trả cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(1.081.850),(467.474.000),,,-1081850.0,-467474000.0
40,40,40,Lưu chuyển thuần từ hoạt động tài chính,,2.363.121.422.966,14.983.856.428.888,,,2363121422966.0,14983856428888.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(8.648.941.459.312),5.690.540.208.826,,,-8648941459312.0,5690540208826.0
60,60,60,Tiền và các khoản tương đương tiền đầu năm,4,17.249.156.145.556,11.558.787.555.672,,4.0,17249156145556.0,11558787555672.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(44.162.742),(171.618.942),,,-44162742.0,-171618942.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm,4,8.600.170.523.502,17.249.156.145.556,,4.0,8600170523502.0,17249156145556.0
