row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2022,31.12.2022_1,31.12.2021,31.12.2021_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2022,numeric__31.12.2022_1,numeric__31.12.2021,numeric__31.12.2021_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
,,,I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),,,,,,,
69,STT > 69,69,Công ty Cổ phần Big Ben Holiday,TP Hồ Chí Minh,Dịch vụ lưu trú ngắn ngày,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
70,STT > 70,70,Công ty TNHH Đầu tư và Phát triển Bất động sản An Huy,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
71,STT > 71,71,Công ty Cổ phần Địa ốc Ngân Hiệp,Tỉnh Bà Rịa - Vũng Tàu,Kinh doanh bất động sản,"99,98","99,99","99,98","99,99",,,,99.98,99.99,99.98,99.99
72,STT > 72,72,Công ty Cổ phần Đầu tư Liberty,TP Hồ Chí Minh,"Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất","99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
73,STT > 73,73,Công ty Cổ phần Thạnh Mỹ Lợi,TP Hồ Chí Minh,Kinh doanh bất động sản,"69,75","70,00","69,75","70,00",,,,69.75,70.0,69.75,70.0
74,STT > 74,74,Công ty TNHH Đầu tư Bất động sản Cao Nguyên Xanh,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
75,STT > 75,75,Công ty Cổ phần Nova Final Solution,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
76,STT > 76,76,Công ty TNHH Bất động sản Đăng Khánh,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,39","99,41","99,39","99,41",,,,99.39,99.41,99.39,99.41
77,STT > 77,77,Công ty Cổ phần Đầu tư Tổng hợp Mũi Né,Tỉnh Bình Thuận,Xây dựng khu du lịch,"99,38","99,99","99,37","99,98",,,,99.38,99.99,99.37,99.98
78,STT > 78,78,Công ty TNHH Đầu tư và Phát triển Bất động sản Green Land,TP Hồ Chí Minh,Kinh doanh bất động sản,"69,97","100,00","69,92","100,00",,,,69.97,100.0,69.92,100.0
79,STT > 79,79,Công ty TNHH Đầu tư Bất động sản Unity,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
80,STT > 80,80,Công ty TNHH Du lịch Bình An,Tỉnh Bà Rịa - Vũng Tàu,Dịch vụ lưu trú ngắn ngày,"99,97","99,99","99,97","99,99",,,,99.97,99.99,99.97,99.99
81,STT > 81,81,Công ty TNHH Bất động sản Đà Lạt Lake,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","100,00","99,97","100,00",,,,99.98,100.0,99.97,100.0
82,STT > 82,82,Công ty Cổ phần Hoàn Vũ,Tỉnh Bà Rịa - Vũng Tàu,Xây dựng nhà đề ở,"99,87","99,89","99,85","99,88",,,,99.87,99.89,99.85,99.88
