row_label_raw,row_label_full,col_0,31.12.2022VND,31.12.2021VND,numeric__31.12.2022VND,numeric__31.12.2021VND
Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,,
Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,Loại phát hành bằng mệnh giá,,
Credit Suisse AG - Chi nhánh Singapore (i),Loại phát hành bằng mệnh giá > Credit Suisse AG - Chi nhánh Singapore (i),Credit Suisse AG - Chi nhánh Singapore (i),7.085.778.000.000,6.876.000.000.000,7085778000000.0,6876000000000.0
Dallas Vietnam Gamma Ltd. (iii),Loại phát hành bằng mệnh giá > Dallas Vietnam Gamma Ltd. (iii),Dallas Vietnam Gamma Ltd. (iii),4.620.000.000.000,-,4620000000000.0,
Credit Suisse AG - Chi nhánh Singapore (iii),Loại phát hành bằng mệnh giá > Credit Suisse AG - Chi nhánh Singapore (iii),Credit Suisse AG - Chi nhánh Singapore (iii),1.154.000.000.000,-,1154000000000.0,
Công ty Cổ phần Chứng khoán Dầu khí (xxviii),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Dầu khí (xxviii),Công ty Cổ phần Chứng khoán Dầu khí (xxviii),1.500.000.000.000,-,1500000000000.0,
Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành (xx),1.440.000.000.000,-,1440000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvii),1.405.000.000.000,1.650.000.000.000,1405000000000.0,1650000000000.0
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xiii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xiii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xiii),1.400.000.000.000,2.000.000.000.000,1400000000000.0,2000000000000.0
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxix),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxix),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxix),1.300.000.000.000,1.300.000.000.000,1300000000000.0,1300000000000.0
