row_label_raw,row_label_full,(Triệu VND),Chưa quá hạn và chưa phải lập dự phòng,Đã quá hạn nhưng chưa phải lập dự phòng,Đã quá hạn và đã lập dự phòng,Tổng cộng,numeric__Chưa quá hạn và chưa phải lập dự phòng,numeric__Đã quá hạn nhưng chưa phải lập dự phòng,numeric__Đã quá hạn và đã lập dự phòng,numeric__Tổng cộng
Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,4.796.702,-,-,4.796.702,4796702.0,,,4796702.0
Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,44.690.477,-,-,44.690.477,44690477.0,,,44690477.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,122.212.339,505.288,2.182.283,124.899.910,122212339.0,505288.0,2182283.0,124899910.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,16.437.196,-,-,16.437.196,16437196.0,,,16437196.0
Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,3.593.490,-,28.057,3.621.547,3593490.0,,28057.0,3621547.0
,,,191.730.204,505.288,2.210.340,194.445.832,191730204.0,505288.0,2210340.0,194445832.0
