row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
Dịch vụ thanh toán và tiền mật,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ thanh toán và tiền mật,Dịch vụ thanh toán và tiền mật,325.607,184.938,325607.0,184938.0
Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,6.971,5.411,6971.0,5411.0
Dịch vụ đại lý bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ đại lý bảo hiểm,Dịch vụ đại lý bảo hiểm,533.564,249.392,533564.0,249392.0
Dịch vụ tư vấn,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ tư vấn,Dịch vụ tư vấn,123.656,237.684,123656.0,237684.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ khác,Dịch vụ khác,478.838,610.561,478838.0,610561.0
,,,1.468.636,1.287.986,1468636.0,1287986.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
Dịch vụ thanh toán và tiền mật,Chi phí hoạt động dịch vụ cho > Dịch vụ thanh toán và tiền mật,Dịch vụ thanh toán và tiền mật,(81.601),(59.034),-81601.0,-59034.0
Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ cho > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,(21.384),(18.290),-21384.0,-18290.0
Dịch vụ khác,Chi phí hoạt động dịch vụ cho > Dịch vụ khác,Dịch vụ khác,(124.652),(98.305),-124652.0,-98305.0
,,,(227.637),(175.629),-227637.0,-175629.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,1.240.999,1.112.357,1240999.0,1112357.0
