row_label_raw,row_label_full,col_0,Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,TổngTriệu VND,numeric__Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__TổngTriệu VND
Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),36.066,1.129,37.195,36066.0,1129.0,37195.0
Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),Số dư đầu nămTrích lập/(hoàn nhập) dự phòng trong năm(Thuyết minh 30),4.865,(1.129),3.736,4865.0,-1129.0,3736.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,40.931,-,40.931,40931.0,,40931.0
