row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,31/12/2021Triệu VND,numeric__31/12/2022Triệu VND,numeric__31/12/2021Triệu VND
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
Trái phiếu Chính phủ,Chứng khoán nợ > Trái phiếu Chính phủ,Trái phiếu Chính phủ,3.070.752,8.544.746,3070752.0,8544746.0
Trái phiếu do các TCTD trong nước phát hành,Chứng khoán nợ > Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,2.336.333,3.445.688,2336333.0,3445688.0
Trái phiếu do các tổ chức kinh tế (“TCKT”) trong nước phát hành,Chứng khoán nợ > Trái phiếu do các tổ chức kinh tế (“TCKT”) trong nước phát hành,Trái phiếu do các tổ chức kinh tế (“TCKT”) trong nước phát hành,-,1.503.575,,1503575.0
,,,5.407.085,13.494.009,5407085.0,13494009.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,,
Dự phòng chung (i),Dự phòng rủi ro chứng khoán kinh doanh > Dự phòng chung (i),Dự phòng chung (i),-,(11.277),,-11277.0
Dự phòng giảm giá (ii),Dự phòng rủi ro chứng khoán kinh doanh > Dự phòng giảm giá (ii),Dự phòng giảm giá (ii),-,(102),,-102.0
,,,-,(11.379),,-11379.0
,,,5.407.085,13.482.630,5407085.0,13482630.0
Trạng thái niêm yết tại thời điểm cuối năm như sau:,Trạng thái niêm yết tại thời điểm cuối năm như sau:,Trạng thái niêm yết tại thời điểm cuối năm như sau:,Trạng thái niêm yết tại thời điểm cuối năm như sau:,Trạng thái niêm yết tại thời điểm cuối năm như sau:,,
,,,31/12/2022Triệu VND,31/12/2021Triệu VND,,
Đã niêm yết,Trạng thái niêm yết tại thời điểm cuối năm như sau: > Đã niêm yết,Đã niêm yết,3.070.752,9.076.713,3070752.0,9076713.0
