row_label_raw,row_label_full,CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN_1,Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2018 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,31/12/2017 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN_1,numeric__Thuyết minh > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2018 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN,numeric__31/12/2017 Triệu VND > CÁC CHỈ TIÊU NGOÀI BẢNG CÂN ĐỐI KẾ TOÁN
1,1,1,Bảo lãnh vay vốn,38,22.784,17.766,,38.0,22784.0,17766.0
2,2,2,Cam kết giao dịch hối đoái Trong đó:,38,15.914.207,14.441.368,,38.0,15914207.0,14441368.0
2,2,2,■ Cam kết mua ngoại tệ,,547.702,1.105.091,,,547702.0,1105091.0
2,2,2,■ Cam kết bán ngoại tệ,,984.502,842.824,,,984502.0,842824.0
2,2,2,■ Cam kết giao dịch hoán đổi tiền tệ,,14.382.003,12.493.453,,,14382003.0,12493453.0
4,4,4,Cam kết trong nghiệp vụ L/C,38,7.380.358,7.415.440,,38.0,7380358.0,7415440.0
5,5,5,Bảo lãnh khác,38,6.916.401,8.302.200,,38.0,6916401.0,8302200.0
6,6,6,Cam kết khác,38,3.718,-,,38.0,3718.0,
