row_label_raw,row_label_full,col_0,2018Triệu VND,2017Triệu VND,numeric__2018Triệu VND,numeric__2017Triệu VND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,2.067.171,1.483.620,2067171.0,1483620.0
Các khoản mục điều chỉnh:,Các khoản mục điều chỉnh:,Các khoản mục điều chỉnh:,,,,
■ Thu nhập không chịu thuế (cổ tức),Các khoản mục điều chỉnh: > ■ Thu nhập không chịu thuế (cổ tức),■ Thu nhập không chịu thuế (cổ tức),(2.225),(122.518),-2225.0,-122518.0
■ Hoàn nhập dự phòng tài sản có khác,Các khoản mục điều chỉnh: > ■ Hoàn nhập dự phòng tài sản có khác,■ Hoàn nhập dự phòng tài sản có khác,(47.428),(178.325),-47428.0,-178325.0
■ Lỗ đánh giá chênh lệch tỷ giá năm trước,Các khoản mục điều chỉnh: > ■ Lỗ đánh giá chênh lệch tỷ giá năm trước,■ Lỗ đánh giá chênh lệch tỷ giá năm trước,(58.712),(199.747),-58712.0,-199747.0
■ (Lãi)/lỗ đánh giá chênh lệch tỷ giá năm nay,Các khoản mục điều chỉnh: > ■ (Lãi)/lỗ đánh giá chênh lệch tỷ giá năm nay,■ (Lãi)/lỗ đánh giá chênh lệch tỷ giá năm nay,(6.493),58.712,-6493.0,58712.0
■ Các khoản chi phí không được khấu trừ,Các khoản mục điều chỉnh: > ■ Các khoản chi phí không được khấu trừ,■ Các khoản chi phí không được khấu trừ,65.344,62.416,65344.0,62416.0
■ Thu nhập từ chuyển nhượng quyền sử dụng đất,Các khoản mục điều chỉnh: > ■ Thu nhập từ chuyển nhượng quyền sử dụng đất,■ Thu nhập từ chuyển nhượng quyền sử dụng đất,(177.174),(88.653),-177174.0,-88653.0
Thu nhập chịu thuế thu nhập doanh nghiệp,Các khoản mục điều chỉnh: > Thu nhập chịu thuế thu nhập doanh nghiệp,Thu nhập chịu thuế thu nhập doanh nghiệp,1.840.483,1.015.505,1840483.0,1015505.0
Chi phí thuế thu nhập doanh nghiệp trong năm (thuế suất 20%),Các khoản mục điều chỉnh: > Chi phí thuế thu nhập doanh nghiệp trong năm (thuế suất 20%),Chi phí thuế thu nhập doanh nghiệp trong năm (thuế suất 20%),368.097,203.101,368097.0,203101.0
Thuế chuyển nhượng quyền sử dụng đất,Các khoản mục điều chỉnh: > Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,35.435,15.977,35435.0,15977.0
Thuế trích thiếu trong những năm trước,Các khoản mục điều chỉnh: > Thuế trích thiếu trong những năm trước,Thuế trích thiếu trong những năm trước,-,8,,8.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Các khoản mục điều chỉnh: > Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,403.532,219.086,403532.0,219086.0
