row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác – gộpTriệu VND,Chứng khoán kinh doanh và đầu tư – gộpTriệu VND,Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng)Triệu VND,Cho vay khách hàng – gộpTriệu VND,Hoạt động mua nợ – gộpTriệu VND,"Góp vốn, đầu tư dài hạn – gộpTriệu VND",Các khoản nợ NHNNVNTriệu VND,Tiền gửi và vay TCTD khácTriệu VND,Tiền gửi của khách hàngTriệu VND,Vốn tài trợ nhận ủy thácTriệu VND,Phát hành giấy tờ có giáTriệu VND,Nợ tiềm tàng và các cam kết tín dụng – gộpTriệu VND,numeric__Tiền gửi và cho vay các TCTD khác – gộpTriệu VND,numeric__Chứng khoán kinh doanh và đầu tư – gộpTriệu VND,numeric__Công cụ tài chính phải sinh (Tổng giá trị giao dịch theo hợp đồng)Triệu VND,numeric__Cho vay khách hàng – gộpTriệu VND,numeric__Hoạt động mua nợ – gộpTriệu VND,"numeric__Góp vốn, đầu tư dài hạn – gộpTriệu VND",numeric__Các khoản nợ NHNNVNTriệu VND,numeric__Tiền gửi và vay TCTD khácTriệu VND,numeric__Tiền gửi của khách hàngTriệu VND,numeric__Vốn tài trợ nhận ủy thácTriệu VND,numeric__Phát hành giấy tờ có giáTriệu VND,numeric__Nợ tiềm tàng và các cam kết tín dụng – gộpTriệu VND
Trong nước,Trong nước,Trong nước,6.856.778,75.336.824,6.423.674,216.710.219,648.763,1.644.727,231.484,10.759.396,316.241.020,-,5.601.386,27.825.868,6856778.0,75336824.0,6423674.0,216710219.0,648763.0,1644727.0,231484.0,10759396.0,316241020.0,,5601386.0,27825868.0
Nước ngoài,Nước ngoài,Nước ngoài,1.314.650,-,429.401,-,-,1.602.294,-,1.096.935,664.225,1.415,-,2.673.582,1314650.0,,429401.0,,,1602294.0,,1096935.0,664225.0,1415.0,,2673582.0
,,,8.171.428,75.336.824,6.853.075,216.710.219,648.763,3.247.021,231.484,11.856.331,316.905.245,1.415,5.601.386,30.499.450,8171428.0,75336824.0,6853075.0,216710219.0,648763.0,3247021.0,231484.0,11856331.0,316905245.0,1415.0,5601386.0,30499450.0
