row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2018Triệu VND,2017Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2018Triệu VND,numeric__2017Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang từ trang trước sang),,2.067.171,1.483.620,,,2067171.0,1483620.0
7,7,7,Chi phí thuế TNDN hiện hành,34,(403.532),(219.086),,34.0,-403532.0,-219086.0
8,8,8,Chi phí thuế TNDN hoãn lại,34,(9.486),(35.665),,34.0,-9486.0,-35665.0
XII,XII,XII,Chi phí thuế TNDN,34,(413.018),(254.751),,34.0,-413018.0,-254751.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,1.654.153,1.228.869,,,1654153.0,1228869.0
