row_label_raw,row_label_full,Ông Hồ Minh Quang,Chủ tịch,2.352.943.424,2.056.316.187,numeric__Chủ tịch,numeric__2.352.943.424,numeric__2.056.316.187
Ông Võ Hoàng Vũ,Ông Võ Hoàng Vũ,Ông Võ Hoàng Vũ,Tổng giám đốc,2.050.187.268,1.797.696.125,,2050187268.0,1797696125.0
Ông Quảng Trọng Lăng,Ông Quảng Trọng Lăng,Ông Quảng Trọng Lăng,Phó Tổng Giám Đốc,1.582.989.038,788.365.128,,1582989038.0,788365128.0
Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Phó Tổng Giám Đốc,1.616.830.884,909.085.436,,1616830884.0,909085436.0
Bà Trần Ngọc Diệu,Bà Trần Ngọc Diệu,Bà Trần Ngọc Diệu,Phó Tổng Giám Đốc,1.467.017.424,920.855.669,,1467017424.0,920855669.0
Bà Nguyễn Thị Ngọc Liên,Bà Nguyễn Thị Ngọc Liên,Bà Nguyễn Thị Ngọc Liên,Phó Tổng Giám Đốc,5.541.410.330,2.099.727.690,,5541410330.0,2099727690.0
