row_label_raw,row_label_full,Doanh thu bán thành phẩm,27.466.583.502.993,11.423.169.302.301,numeric__27.466.583.502.993,numeric__11.423.169.302.301
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,507.391.385.425,8.648.301.110,507391385425.0,8648301110.0
,,,27.973.974.888.418,11.431.817.603.411,27973974888418.0,11431817603411.0
