row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
,,,,2021VND,2020VND,,,
,,,Lãi tiền gửi và trái phiếu,-,8.087.825.278,,,8087825278.0
,,,Tạm ứng,46.530.842.303,7.026.143.389,,46530842303.0,7026143389.0
,,,"Ký quỹ, ký cược",14.423.987.280,463.200.000,,14423987280.0,463200000.0
,,,Khác,2.074.495.480,1.829.262.524,,2074495480.0,1829262524.0
,,,,63.029.325.063,17.406.431.191,,63029325063.0,17406431191.0
(b),(b),(b),Dài hạn,,,,,
,,,,2021VND,2020VND,,,
,,,"Ký quỹ, ký cược",6.500.000,3.470.966.092,,6500000.0,3470966092.0
