row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm vi tính VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm vi tính VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2021 và 31 tháng 12 năm 2021,Nguyên giá > Tại ngày 1 tháng 1 năm 2021 và 31 tháng 12 năm 2021,Tại ngày 1 tháng 1 năm 2021 và 31 tháng 12 năm 2021,213.210.269.808,9.905.776.000,223.116.045.808,213210269808.0,9905776000.0,223116045808.0
Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2021,Giá trị khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,24.822.572.202,949.781.333,25.772.353.535,24822572202.0,949781333.0,25772353535.0
Khấu hao trong năm,Giá trị khấu hao lũy kế > Khấu hao trong năm,Khấu hao trong năm,5.331.727.290,1.492.665.778,6.824.393.068,5331727290.0,1492665778.0,6824393068.0
Tại ngày 31 tháng 12 năm 2021,Giá trị khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,30.154.299.492,2.442.447.111,32.596.746.603,30154299492.0,2442447111.0,32596746603.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2021,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,188.387.697.606,8.955.994.667,197.343.692.273,188387697606.0,8955994667.0,197343692273.0
Tại ngày 31 tháng 12 năm 2021,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,183.055.970.316,7.463.328.889,190.519.299.205,183055970316.0,7463328889.0,190519299205.0
