row_label_raw,row_label_full,col_0,2021,2021_1,2020,2020_1,numeric__2021,numeric__2021_1,numeric__2020,numeric__2020_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,1.976.427.593.059,(167.553.679.899),272.612.429.606,-,1976427593059.0,-167553679899.0,272612429606.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,2.225.867.839.937,(252.781.426.200),209.026.883.966,-,2225867839937.0,-252781426200.0,209026883966.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",219.212.700.584,-,174.626.818.829,-,219212700584.0,,174626818829.0,
Thành phẩm,Thành phẩm,Thành phẩm,3.661.412.262.881,-,1.565.336.464.269,-,3661412262881.0,,1565336464269.0,
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,233.783.725.829,-,4.039.698,-,233783725829.0,,4039698.0,
,,,8.316.704.122.290,(420.335.106.099),2.221.606.636.368,-,8316704122290.0,-420335106099.0,2221606636368.0,
