row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Ngân hàng Citibank - Chi nhánh Singapore và Ngân hàng ING - Chi nhánh Singapore (ii),Ngân hàng Citibank - Chi nhánh Singapore và Ngân hàng ING - Chi nhánh Singapore (ii),Ngân hàng Citibank - Chi nhánh Singapore và Ngân hàng ING - Chi nhánh Singapore (ii),9.874.406.242.724,-,9874406242724.0,
Ngân hàng Sumitomo Mitsui Singapore,Ngân hàng Sumitomo Mitsui Singapore,Ngân hàng Sumitomo Mitsui Singapore,4.528.990.162.651,4.847.167.482.843,4528990162651.0,4847167482843.0
Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,3.339.344.098.522,3.150.648.634.702,3339344098522.0,3150648634702.0
Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,881.808.141.472,1.108.933.036.144,881808141472.0,1108933036144.0
Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,624.907.000.000,734.174.000.000,624907000000.0,734174000000.0
Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,217.695.818.389,290.261.091.185,217695818389.0,290261091185.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,46.722.398.352,74.776.864.818,46722398352.0,74776864818.0
Ngân hàng TMCP Kỹ thương Việt Nam,Ngân hàng TMCP Kỹ thương Việt Nam,Ngân hàng TMCP Kỹ thương Việt Nam,8.479.088.747,25.450.811.811,8479088747.0,25450811811.0
Ngân hàng HSBC USA New York,Ngân hàng HSBC USA New York,Ngân hàng HSBC USA New York,-,81.550.872.767,,81550872767.0
,,,19.522.352.950.857,10.312.962.794.270,19522352950857.0,10312962794270.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),1.884.898.809.598,1.161.662.066.509,1884898809598.0,1161662066509.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,17.637.454.141.259,9.151.300.727.761,17637454141259.0,9151300727761.0
