row_label_raw,row_label_full,"Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam","Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 719.985.217.424","Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 516.878.870.776","Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 203.106.346.648","Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 539.049.164.727","Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 467.215.114.874","Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 71.834.049.853","numeric__Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 719.985.217.424","numeric__Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 516.878.870.776","numeric__Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 203.106.346.648","numeric__Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 539.049.164.727","numeric__Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 467.215.114.874","numeric__Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 71.834.049.853"
Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,7.045.317.471,6.646.026.471,399.291.000,7.045.317.471,6.646.026.471,399.291.000,7045317471.0,6646026471.0,399291000.0,7045317471.0,6646026471.0,399291000.0
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,4.527.441.404,4.527.441.404,-,4.527.441.404,4.527.441.404,-,4527441404.0,4527441404.0,,4527441404.0,4527441404.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,15.999.415.230,14.630.396.130,1.369.019.100,19.408.498.106,17.126.799.605,2.281.698.501,15999415230.0,14630396130.0,1369019100.0,19408498106.0,17126799605.0,2281698501.0
,,,747.557.391.529,542.682.734.781,204.874.656.748,570.030.421.708,495.515.382.354,74.515.039.354,747557391529.0,542682734781.0,204874656748.0,570030421708.0,495515382354.0,74515039354.0
