row_label_raw,row_label_full,col_0,Số trình bày lại,Số đã báo cáo,numeric__Số trình bày lại,numeric__Số đã báo cáo
Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông (VND),1.111.588.278.970,1.111.588.278.970,1111588278970.0,1111588278970.0
"Trữ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trữ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trữ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(216.011.716.763),-,-216011716763.0,
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),895.576.562.207,1.111.588.278.970,895576562207.0,1111588278970.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (cổ phiếu),2.786.821.096,2.341.871.600,2786821096.0,2341871600.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),321,475,321.0,475.0
