row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1 năm 2022,Ngày 1 tháng 1 năm 2022,Ngày 1 tháng 1 năm 2022,521.104,761.658,1.282.762,521104.0,761658.0,1282762.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,377.957,123.060,501.017,377957.0,123060.0,501017.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(539.551),-,(539.551),-539551.0,,-539551.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,359.510,884.718,1.244.228,359510.0,884718.0,1244228.0
