row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 531.950 > 520.911,Năm trướcTriệu đồng > 42.867 > 608.340,numeric__Năm nayTriệu đồng > 531.950 > 520.911,numeric__Năm trướcTriệu đồng > 42.867 > 608.340
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(457.691),(84.535),-457691.0,-84535.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(163.065),(15.568),-163065.0,-15568.0
Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,(9.346),(19.154),-9346.0,-19154.0
Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,(19.675),-,-19675.0,
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(109.513),-,-109513.0,
Số cuối năm,Số cuối năm,Số cuối năm,293.571,531.950,293571.0,531950.0
