row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯMua sắm tài sản cố định,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯMua sắm tài sản cố định,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯMua sắm tài sản cố định,,(581.238),(633.182),,-581238.0,-633182.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.191,1.688,,1191.0,1688.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,-,140.800,,,140800.0
"Tiền thu cổ tức và lợi nhuận được chia từcác khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từcác khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từcác khoản đầu tư, góp vốn dài hạn",32,38,32,32.0,38.0,32.0
Lưu chuyển tiền thuần sử dụng vào hoạtđộng đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạtđộng đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạtđộng đầu tư,,(580.009),(490.662),,-580009.0,-490662.0
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH,,,,,,
Tăng vốn cổ phần từ hoạt động góp vốn và/hoặcphát hành cổ phiếu,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Tăng vốn cổ phần từ hoạt động góp vốn và/hoặcphát hành cổ phiếu,Tăng vốn cổ phần từ hoạt động góp vốn và/hoặcphát hành cổ phiếu,,-,2.830.960,,,2830960.0
"Cổ tức trả cho cổ đông, lợi nhuận đã chia","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Cổ tức trả cho cổ đông, lợi nhuận đã chia","Cổ tức trả cho cổ đông, lợi nhuận đã chia",,(226),(222),,-226.0,-222.0
Lưu chuyển tiền thuần (sử dụng vào)/từ hoạtđộng tài chính,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Lưu chuyển tiền thuần (sử dụng vào)/từ hoạtđộng tài chính,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạtđộng tài chính,,(226),2.830.738,,-226.0,2830738.0
Lưu chuyển tiền thuần trong năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,11.943.980,2.585.178,,11943980.0,2585178.0
Tiền và các khoản tương đương tiền đầu năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,34,26.258.453,23.673.275,34.0,26258453.0,23673275.0
Tiền và các khoản tương đương tiền cuối năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNGTÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,34,38.202.433,26.258.453,34.0,38202433.0,26258453.0
