row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,9.1,1.543.800,1.244.228,91.0,1543800.0,1244228.0
Dự phòng các khoản phải thu có rủi ro tín dụng,Dự phòng các khoản phải thu có rủi ro tín dụng,Dự phòng các khoản phải thu có rủi ro tín dụng,16.4,4.349,4.075,164.0,4349.0,4075.0
Dự phòng trái phiếu đặc biệt do VAMC phát hành,Dự phòng trái phiếu đặc biệt do VAMC phát hành,Dự phòng trái phiếu đặc biệt do VAMC phát hành,10.5,-,637.815,105.0,,637815.0
,,,,1.548.149,1.886.118,,1548149.0,1886118.0
