row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng",Tiền gửi,(29.224),(8.709),,-29224.0,-8709.0
"Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng",Tiền cho vay,16,7.981,,16.0,7981.0
"Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng",Lãi dự chi tiền gửi,(148),(17),,-148.0,-17.0
"Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng","Thành viên Hội đồngQuản trị, Ban kiểm soátvà Ban Tổng Giám đốccủa Ngân hàng",Lãi dự thu cho vay,-,58,,,58.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Tiền gửi,(51.520),(117.822),,-51520.0,-117822.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Tiền cho vay,49.851,60.683,,49851.0,60683.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Lãi dự chi tiền gửi,(1.453),(3.402),,-1453.0,-3402.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Lãi dự thu cho vay,276,349,,276.0,349.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Phải thu khác,-,594,,,594.0
