row_label_raw,row_label_full,col_0,Quỹ dự phòng tài chính Triệu đồng,Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng,Quỹ khác thuộc vốn chủ sở hữu Triệu đồng,Tổng cộng Triệu đồng,numeric__Quỹ dự phòng tài chính Triệu đồng,numeric__Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,694.544,348.005,8.865,1.051.414,694544.0,348005.0,8865.0,1051414.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,262.162,131.081,3.074,396.317,262162.0,131081.0,3074.0,396317.0
Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,956.706,479.086,11.939,1.447.731,956706.0,479086.0,11939.0,1447731.0
