row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023%/năm,Ngày 31 tháng 12năm 2022%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2022%/năm
Bằng VND,Bằng VND,Bằng VND,"3,80 - 23,50","4,80 - 25,00",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"3,20 - 7,30","3,20 - 7,30",,
