row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 26.623,Năm trướcTriệu đồng > 16.544,numeric__Năm nayTriệu đồng > 26.623,numeric__Năm trướcTriệu đồng > 16.544
Trích lập dự phòng giảm giá,Trích lập dự phòng giảm giá,Trích lập dự phòng giảm giá,6.126,10.079,6126.0,10079.0
Trích lập dự phòng chung,Trích lập dự phòng chung,Trích lập dự phòng chung,274,-,274.0,
Số cuối năm,Số cuối năm,Số cuối năm,33.023,26.623,33023.0,26623.0
