row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2022Triệu đồng > 1.705,Phát sinh trong năm > Số phải nộpTriệu đồng > 106.298,Phát sinh trong năm > Số đã nộpTriệu đồng > (38.868),Ngày 31 tháng12 năm 2023Triệu đồng > 69.135,numeric__Ngày 31 tháng12 năm 2022Triệu đồng > 1.705,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 106.298,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (38.868),numeric__Ngày 31 tháng12 năm 2023Triệu đồng > 69.135
Thuế TNDN,Thuế TNDN,Thuế TNDN,88.654,682.333,(501.892),269.095,88654.0,682333.0,-501892.0,269095.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,31.470,148.334,(151.069),28.735,31470.0,148334.0,-151069.0,28735.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,29.834,135.533,(139.721),25.646,29834.0,135533.0,-139721.0,25646.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,1.636,12.656,(11.203),3.089,1636.0,12656.0,-11203.0,3089.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,145,(145),-,,145.0,-145.0,
"Các khoản phí, lệ phí vàphải nộp khác","Các khoản phí, lệ phí vàphải nộp khác","Các khoản phí, lệ phí vàphải nộp khác",-,1.150,(1.150),-,,1150.0,-1150.0,
,,,121.829,938.115,(692.979),366.965,121829.0,938115.0,-692979.0,366965.0
