row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2017 > VND,Năm 2016 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2017 > VND,numeric__Năm 2016 > VND
III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 31,31,"1. Tiền thu từ phát hành cố phiếu, nhận vốn góp của chủ sở hữu",,2.206.326.874.000,563.378.510.000,,,2206326874000.0,563378510000.0
33,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 33,33,2. Tiền thu từ đi vay,,632.297.080.976,1.211.812.443.039,,,632297080976.0,1211812443039.0
34,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 34,34,3. Tiền trả nợ gốc vay,,(1.117.040.700.373),(1.218.313.865.586),,,-1117040700373.0,-1218313865586.0
35,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 35,35,4. Tiền trả nợ gốc thuê tài chính,,(3.437.199.140),(2.475.283.931),,,-3437199140.0,-2475283931.0
36,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 36,36,"5. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(408.862.893.070),(105.298.715.776),,,-408862893070.0,-105298715776.0
40,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.309.283.162.393,449.103.087.746,,,1309283162393.0,449103087746.0
50,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 50,50,Lưu chuyển tiền thuần trong năm,,1.184.635.069.551,228.274.978.346,,,1184635069551.0,228274978346.0
60,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 60,60,Tiền và tương đương tiền đầu năm,,757.110.607.148,528.606.364.525,,,757110607148.0,528606364525.0
61,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,407.749.712,229.264.277,,,407749712.0,229264277.0
70,III. LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 70,70,Tiền và tương đương tiền cuối năm,3,1.942.153.426.411,757.110.607.148,,3.0,1942153426411.0,757110607148.0
