row_label_raw,row_label_full,col_0,Giá trị sổ kế toán > 31/12/2017,Giá trị sổ kế toán > 01/01/2017,numeric__Giá trị sổ kế toán > 31/12/2017,numeric__Giá trị sổ kế toán > 01/01/2017
,,,VND,VND,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,458.804.489.077,944.970.104.603,458804489077.0,944970104603.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",776.410.606.896,800.684.918.079,776410606896.0,800684918079.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,1.432.968.325.285,732.953.980.616,1432968325285.0,732953980616.0
,,,2.668.183.421.258,2.478.609.003.298,2668183421258.0,2478609003298.0
