row_label_raw,row_label_full,col_0,Số tiền,numeric__Số tiền
,,,VND,
Kết quả kinh doanh sau thuế,Kết quả kinh doanh sau thuế,Kết quả kinh doanh sau thuế,363.034.004.476,363034004476.0
Trích Quỹ Khen thưởng phúc lợi,Trích Quỹ Khen thưởng phúc lợi,Trích Quỹ Khen thưởng phúc lợi,35.000.000.000,35000000000.0
Trích Quỹ Đầu tư phát triển,Trích Quỹ Đầu tư phát triển,Trích Quỹ Đầu tư phát triển,80.423.078.247,80423078247.0
Chi trả cổ tức,Chi trả cổ tức,Chi trả cổ tức,405.650.000.000,405650000000.0
(tương ứng mỗi cổ phần nhận 950 VND),(tương ứng mỗi cổ phần nhận 950 VND),(tương ứng mỗi cổ phần nhận 950 VND),(tương ứng mỗi cổ phần nhận 950 VND),
