row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.420.300.082,936.103.771,2420300082.0,936103771.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,78.961.050.448,84.223.949.780,78961050448.0,84223949780.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",5.268.644.765,5.391.059.189,5268644765.0,5391059189.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,13.643.085.532,15.944.041.605,13643085532.0,15944041605.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",2.302.425.119,2.938.039.090,2302425119.0,2938039090.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,151.619.694.761,3.644.784.651,151619694761.0,3644784651.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,30.202.977.189,29.227.877.848,30202977189.0,29227877848.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,93.146.309.631,65.641.147.291,93146309631.0,65641147291.0
Trích quỹ phát triển khoa học công nghệ [1],Trích quỹ phát triển khoa học công nghệ [1],Trích quỹ phát triển khoa học công nghệ [1],62.000.000.000,48.000.000.000,62000000000.0,48000000000.0
,,,439.564.487.527,255.947.003.225,439564487527.0,255947003225.0
