row_label_raw,row_label_full,Công ty Cổ phần Tập đoàn Đất Xanh,Công ty mẹ,numeric__Công ty mẹ
"Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")","Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")","Công ty Cổ phần Xây dựng FBV (""Xây dựng FBV"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Đất Xanh E&C (""E&C"")","Công ty Cổ phần Đất Xanh E&C (""E&C"")","Công ty Cổ phần Đất Xanh E&C (""E&C"")",Công ty trong cùng tập đoàn,
"Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")",Công ty trong cùng tập đoàn,
"Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Vicco Sài Gòn (""Vicco"")","Công ty Cổ phần Vicco Sài Gòn (""Vicco"")","Công ty Cổ phần Vicco Sài Gòn (""Vicco"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""DXMN"")","Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""DXMN"")","Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""DXMN"")",Công ty liên kết,
Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Chữ tịch,
Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Phó Chủ tịch,
Ông Dương Văn Bắc,Ông Dương Văn Bắc,Ông Dương Văn Bắc,Thành viên HĐQT,
Ông Phạm Anh Khôi,Ông Phạm Anh Khôi,Ông Phạm Anh Khôi,Thành viên HĐQT,
Ông Trần Thanh Tân,Ông Trần Thanh Tân,Ông Trần Thanh Tân,Thành viên HĐQT độc lập,
Bà Phạm Thị Nguyên Thanh,Bà Phạm Thị Nguyên Thanh,Bà Phạm Thị Nguyên Thanh,Tổng Giám đốc,
Ông Nguyễn Văn Văn,Ông Nguyễn Văn Văn,Ông Nguyễn Văn Văn,Nhân viên tập đoàn,
Các cá nhân,Các cá nhân,Các cá nhân,Nhân viên tập đoàn,
