row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,53.021.791.210,33.931.152.852,53021791210.0,33931152852.0
Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,46.123.514.320,30.515.632.139,46123514320.0,30515632139.0
Khác,Khác,Khác,6.898.276.890,3.415.520.713,6898276890.0,3415520713.0
Chi phí khác,Chi phí khác,Chi phí khác,27.573.568.506,69.773.740.002,27573568506.0,69773740002.0
Chi phí phạt chậm nộp thuế,Chi phí phạt chậm nộp thuế,Chi phí phạt chậm nộp thuế,13.225.801.317,20.159.495.163,13225801317.0,20159495163.0
Chi phí phạt thanh lý hợp đồng,Chi phí phạt thanh lý hợp đồng,Chi phí phạt thanh lý hợp đồng,8.905.394.451,4.725.239.028,8905394451.0,4725239028.0
Lỗ do thanh lý tài sản,Lỗ do thanh lý tài sản,Lỗ do thanh lý tài sản,2.998.200.455,-,2998200455.0,
Chi phí liên quan đến hoạt động dự án Khác,Chi phí liên quan đến hoạt động dự án Khác,Chi phí liên quan đến hoạt động dự án Khác,-,20.085.340.080,,20085340080.0
Chi phí liên quan đến hoạt động dự án Khác,Chi phí liên quan đến hoạt động dự án Khác,Chi phí liên quan đến hoạt động dự án Khác,2.444.172.283,24.803.665.731,2444172283.0,24803665731.0
LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,25.448.222.704,(35.842.587.150),25448222704.0,-35842587150.0
