row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31.1,31.1,31.1,Nhận vốn góp từ cổ đông không kiểm soát,27.1,339.095.747.252,311.740.283.665,,271.0,339095747252.0,311740283665.0
31.2,31.2,31.2,Nhận vốn góp từ chủ sở hữu,27.1,25.000.000,1.121.979.776.235,,271.0,25000000.0,1121979776235.0
33,33,33,Tiền thu từ đi vay,26,3.403.662.860.507,1.405.170.994.324,,26.0,3403662860507.0,1405170994324.0
34,34,34,Tiền trả nợ gốc vay,26,(1.821.862.782.158),(1.049.053.168.402),,26.0,-1821862782158.0,-1049053168402.0
36,36,36,Cổ tức đã trả,,(348.765.713.038),(298.303.209.793),,,-348765713038.0,-298303209793.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.572.155.112.563,1.491.534.676.029,,,1572155112563.0,1491534676029.0
50,50,50,Lưu chuyển tiền và tương đương tiền thuần trong năm,,(1.139.923.415.408),486.117.326.563,,,-1139923415408.0,486117326563.0
60,60,60,Tiền và tương đương tiền đầu năm,,1.632.448.195.489,1.146.330.868.926,,,1632448195489.0,1146330868926.0
70,70,70,Tiền và tương đương tiền cuối năm,5,492.524.780.081,1.632.448.195.489,,5.0,492524780081.0,1632448195489.0
