row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,955.267.186.030,689.419.343.886,955267186030.0,689419343886.0
Chi phí lương,Chi phí lương,Chi phí lương,408.648.920.922,342.488.676.674,408648920922.0,342488676674.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,171.850.326.309,178.312.478.245,171850326309.0,178312478245.0
Chi phí hỗ trợ lãi vay,Chi phí hỗ trợ lãi vay,Chi phí hỗ trợ lãi vay,168.299.058.273,63.765.446.507,168299058273.0,63765446507.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,43.155.579.523,5.616.232.544,43155579523.0,5616232544.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,14.581.347.947,4.711.259.590,14581347947.0,4711259590.0
Chi phí khác,Chi phí khác,Chi phí khác,148.731.953.056,94.525.250.326,148731953056.0,94525250326.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,644.594.737.749,706.172.615.429,644594737749.0,706172615429.0
Chi phí lương,Chi phí lương,Chi phí lương,304.423.345.655,255.215.363.193,304423345655.0,255215363193.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,127.993.814.056,259.040.729.328,127993814056.0,259040729328.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,105.972.135.516,72.890.244.766,105972135516.0,72890244766.0
Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,21.008.823.146,21.325.291.675,21008823146.0,21325291675.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,20.178.567.411,18.397.713.693,20178567411.0,18397713693.0
Chi phí khác,Chi phí khác,Chi phí khác,65.018.051.965,79.303.272.774,65018051965.0,79303272774.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.599.861.923.779,1.395.591.959.315,1599861923779.0,1395591959315.0
