row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn,Vay dài hạn,Vay dài hạn,829.791.433.673,829791433673.0
Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,568.876.891.510,568876891510.0
