row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,152.325.481.595,155.752.866.025,152325481595.0,155752866025.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,131.774.676.900,130.774.206.502,131774676900.0,130774206502.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.691.420.235,5.240.792.014,3691420235.0,5240792014.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,2.098.095.699,2.416.872.646,2098095699.0,2416872646.0
Khác,Khác,Khác,14.761.288.761,17.320.994.863,14761288761.0,17320994863.0
Dài hạn,Dài hạn,Dài hạn,67.180.437.552,48.412.927.987,67180437552.0,48412927987.0
"Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu",14.752.096.987,4.623.406.783,14752096987.0,4623406783.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",10.978.673.796,18.150.034.706,10978673796.0,18150034706.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,9.836.596.517,11.313.412.636,9836596517.0,11313412636.0
Khác,Khác,Khác,31.613.070.252,14.326.073.862,31613070252.0,14326073862.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,219.505.919.147,204.165.794.012,219505919147.0,204165794012.0
