row_label_raw,row_label_full,Stt > 21,Tên đơn vị > Viện Nghiên cứu Cao su,"Nơi thành lập và hoạt động > 236 Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, TP.Hồ Chí Minh","Hoạt động kinh doanh chính > Nghiên cứu, đào tạo, chuyển giao tiến bộ kỹ thuật KH-CN các lĩnh vực nông nghiệp và công nghiệp cao su thiên nhiên",numeric__Tên đơn vị > Viện Nghiên cứu Cao su,"numeric__Nơi thành lập và hoạt động > 236 Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, TP.Hồ Chí Minh","numeric__Hoạt động kinh doanh chính > Nghiên cứu, đào tạo, chuyển giao tiến bộ kỹ thuật KH-CN các lĩnh vực nông nghiệp và công nghiệp cao su thiên nhiên"
22,22,22,Trung tâm Y tế Cao su,"410 Trường Chinh, Phường 13, Quận Tân Bình,TP. Hồ Chí Minh","Khám chữa bệnh, khám sức khỏe định kỳ cho người lao động trong ngành cao su và ngành khác",,,
23,23,23,Tạp chí Cao su,"236 Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, TP.Hồ Chí Minh",Bảo chí và in ấn,,,
24,24,24,Trường Cao đẳng Công nghiệp Cao su,"1428 Phú Riềng Đỏ, Thị xã Đồng Xoài, TỉnhBình Phước","Đào tạo, nghiên cứu khoa học và chuyển giao công nghệ trong ngành cao su",,,
