row_label_raw,row_label_full,Đầu năm,Cuối năm,numeric__Cuối năm
1.835.610.430.292,1.835.610.430.292,1.835.610.430.292,2.446.006.434.460,2446006434460.0
250.835.522.656,250.835.522.656,250.835.522.656,268.953.541.000,268953541000.0
14.036.686.481.900,14.036.686.481.900,14.036.686.481.900,13.438.039.162.532,13438039162532.0
16.123.132.434.848,16.123.132.434.848,16.123.132.434.848,16.152.999.137.992,16152999137992.0
