row_label_raw,row_label_full,04.1. Trả trước cho người bán ngắn hạn,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,233.462.313.897,103.646.071.226,233462313897.0,103646071226.0
Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,Trả trước người bán về hàng hóa nhập khẩu,38.016.316.299,46.870.182.714,38016316299.0,46870182714.0
"Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng",255.587.427.986,345.176.205.301,255587427986.0,345176205301.0
Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,34.472.941.605,53.633.970.798,34472941605.0,53633970798.0
"Trả trước người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Trả trước người bán về dịch vụ nhập khẩu, chuyển giao công nghệ","Trả trước người bán về dịch vụ nhập khẩu, chuyển giao công nghệ",13.303.545.711,0,13303545711.0,0.0
Trả trước người bán khác,Trả trước người bán khác,Trả trước người bán khác,35.893.654.221,220.891.983.290,35893654221.0,220891983290.0
Cộng,Cộng,Cộng,610.736.199.719,770.218.413.329,610736199719.0,770218413329.0
