row_label_raw,row_label_full,- Chi phí nhân viên,656.521.841.216,553.024.690.299,numeric__656.521.841.216,numeric__553.024.690.299
- Chi phí vật liệu,- Chi phí vật liệu,- Chi phí vật liệu,32.000.288.947,27.264.158.631,32000288947.0,27264158631.0
"- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng",17.108.831.374,11.736.744.221,17108831374.0,11736744221.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,90.629.273.245,94.676.409.133,90629273245.0,94676409133.0
"- Thuế, phí và lệ phí","- Thuế, phí và lệ phí","- Thuế, phí và lệ phí",27.325.826.914,18.418.779.587,27325826914.0,18418779587.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,101.704.699.933,92.765.639.387,101704699933.0,92765639387.0
- Trich Quỹ khoa học công nghệ,- Trich Quỹ khoa học công nghệ,- Trich Quỹ khoa học công nghệ,94.800.484.643,51.648.128.417,94800484643.0,51648128417.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,505.605.102.142,365.935.701.716,505605102142.0,365935701716.0
Cộng,Cộng,Cộng,1.525.696.348.414,1.215.470.251.391,1525696348414.0,1215470251391.0
