row_label_raw,row_label_full,19.2. Người mua trả tiền trước dài hạn,Cuôi năm,Đầu năm,numeric__Cuôi năm,numeric__Đầu năm
Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,71.239.194.485,69.118.926.479,71239194485.0,69118926479.0
Cộng,Cộng,Cộng,71.239.194.485,69.118.926.479,71239194485.0,69118926479.0
