row_label_raw,row_label_full,15. Tài sản dở dang dài hạn,Cuôi năm,Đầu năm,numeric__Cuôi năm,numeric__Đầu năm
"- Chi phí SX, KD dở dang dài hạn","- Chi phí SX, KD dở dang dài hạn","- Chi phí SX, KD dở dang dài hạn",145.585.177.757,179.514.353.238,145585177757.0,179514353238.0
- Chi phí xây dựng cơ bản dở dang,- Chi phí xây dựng cơ bản dở dang,- Chi phí xây dựng cơ bản dở dang,28.494.516.040.056,31.207.913.747.842,28494516040056.0,31207913747842.0
+ Vườn cây cao su KTCB,+ Vườn cây cao su KTCB,+ Vườn cây cao su KTCB,25.747.796.250.243,28.629.452.143.052,25747796250243.0,28629452143052.0
+ Vườn cây khác,+ Vườn cây khác,+ Vườn cây khác,60.486.765.578,73.324.975.205,60486765578.0,73324975205.0
"+ Nhà máy, dây chuyển chế biến cao su","+ Nhà máy, dây chuyển chế biến cao su","+ Nhà máy, dây chuyển chế biến cao su",171.020.267.337,179.367.828.346,171020267337.0,179367828346.0
"+ Đường giao thông, đập thủy lợi","+ Đường giao thông, đập thủy lợi","+ Đường giao thông, đập thủy lợi",72.483.639.583,43.695.448.843,72483639583.0,43695448843.0
"+ Các công trình kiến trúc, cơ sở hạ tầng","+ Các công trình kiến trúc, cơ sở hạ tầng","+ Các công trình kiến trúc, cơ sở hạ tầng",788.401.167.811,466.444.599.788,788401167811.0,466444599788.0
+ Chi phí xây dựng cơ bản dở dang khác,+ Chi phí xây dựng cơ bản dở dang khác,+ Chi phí xây dựng cơ bản dở dang khác,1.654.327.949.504,1.815.628.752.608,1654327949504.0,1815628752608.0
Cộng,Cộng,Cộng,28.640.101.217.813,31.387.428.101.080,28640101217813.0,31387428101080.0
