row_label_raw,row_label_full,Tại ngày cuối năm,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
Tiền và tương đương tiền,Tiền và tương đương tiền,Tiền và tương đương tiền,5.161.444.619.167,0,,5.161.444.619.167,5161444619167.0,0.0,,5161444619167.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",2.742.802.451.648,261.527.166.863,,3.004.329.618.511,2742802451648.0,261527166863.0,,3004329618511.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,9.995.128.728,1.143.163.311.445,,1.153.158.440.173,9995128728.0,1143163311445.0,,1153158440173.0
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,4.406.415.797.764,,,4.406.415.797.764,4406415797764.0,,,4406415797764.0
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,0,3.356.848.291.410,,3.356.848.291.410,0.0,3356848291410.0,,3356848291410.0
Cộng,Cộng,Cộng,12.320.657.997.307,4.761.538.769.718,,17.082.196.767.025,12320657997307.0,4761538769718.0,,17082196767025.0
