row_label_raw,row_label_full,a. Tài sản thuê ngoài,0,0_1,numeric__0,numeric__0_1
b. Tài sản nhận giữ hộ,b. Tài sản nhận giữ hộ,b. Tài sản nhận giữ hộ,316.916.258.276,273.775.737.040,316916258276.0,273775737040.0
"- Vật tư hàng hóa nhận giữ hộ, nhận gia công","- Vật tư hàng hóa nhận giữ hộ, nhận gia công","- Vật tư hàng hóa nhận giữ hộ, nhận gia công",316.916.258.276,273.775.737.040,316916258276.0,273775737040.0
c. Ngoại tệ các loại (USD),c. Ngoại tệ các loại (USD),c. Ngoại tệ các loại (USD),,,,
- Ngoại tệ USD,c. Ngoại tệ các loại (USD) > - Ngoại tệ USD,- Ngoại tệ USD,17.079.147,25.572.496,17079147.0,25572496.0
- Ngoại tệ EUR,c. Ngoại tệ các loại (USD) > - Ngoại tệ EUR,- Ngoại tệ EUR,68.067,232.263,68067.0,232263.0
- Ngoại tệ JPY,c. Ngoại tệ các loại (USD) > - Ngoại tệ JPY,- Ngoại tệ JPY,160.103,0,160103.0,0.0
d. Vàng tiền tệ,c. Ngoại tệ các loại (USD) > d. Vàng tiền tệ,d. Vàng tiền tệ,0,0,0.0,0.0
e. Ng khó đòi đã xử lý,c. Ngoại tệ các loại (USD) > e. Ng khó đòi đã xử lý,e. Ng khó đòi đã xử lý,20.553.689.728,21.674.684.663,20553689728.0,21674684663.0
