row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,V.25,48.034.267.483.067,45.202.279.722.550,,,48034267483067.0,45202279722550.0
410,410,410,I. Vốn chủ sở hữu,,47.889.679.230.385,45.044.167.053.504,,,47889679230385.0,45044167053504.0
411,411,411,1. Vốn góp của chủ sở hữu,,27.354.777.037.363,26.141.117.039.011,,,27354777037363.0,26141117039011.0
412,412,412,2. Thặng dư vốn cổ phần,,119.698.651.113,119.699.083.398,,,119698651113.0,119699083398.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,,0,0,,,0.0,0.0
414,414,414,4. Vốn khác của chủ sở hữu,,10.591.025.501,14.052.024.091,,,10591025501.0,14052024091.0
415,415,415,5. Cổ phiếu quỹ,,(171.922.805.110),(171.976.764.660),,,-171922805110.0,-171976764660.0
416,416,416,6. Chênh lệch đánh giá lại tài sản,,621.137.081.814,0,,,621137081814.0,0.0
417,417,417,7. Chênh lệch tỷ giá hối đoái,,1.221.306.898.928,1.297.684.307.305,,,1221306898928.0,1297684307305.0
418,418,418,8. Quỹ đầu tư phát triển,,8.082.212.578.853,6.952.536.781.356,,,8082212578853.0,6952536781356.0
419,419,419,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,,990.086.946,27.981.071.708,,,990086946.0,27981071708.0
420,420,420,10. Qũy khác thuộc vốn chủ sở hữu,,316.998.636.594,223.814.307.180,,,316998636594.0,223814307180.0
421,421,421,11. Lợi nhuận sau thuế chưa phân phối,,1.400.402.319.256,1.672.649.222.890,,,1400402319256.0,1672649222890.0
421a,421a,421a,- LNST chưa phân phối lũy kế đến cuối kỳ trước,,(72.683.669.235),(232.369.677.309),,,-72683669235.0,-232369677309.0
421b,421b,421b,- LNST chưa phân phối kỳ này,,1.473.085.988.491,1.905.018.900.199,,,1473085988491.0,1905018900199.0
422,422,422,12. Nguồn vốn đầu tư XDCB,,4.662.727.365.692,4.662.727.365.692,,,4662727365692.0,4662727365692.0
429,429,429,13. Lợi ích cổ đông không kiểm soát,,4.270.760.353.435,4.103.882.615.533,,,4270760353435.0,4103882615533.0
430,430,430,II. Nguồn kinh phí và quỹ khác,V.26,144.588.252.682,158.112.669.046,,,144588252682.0,158112669046.0
431,431,431,1. Nguồn kinh phí,,(57.389.297.637),(46.637.469.123),,,-57389297637.0,-46637469123.0
432,432,432,2. Nguồn kinh phí đã hình thành TSCĐ,,201.977.550.319,204.750.138.169,,,201977550319.0,204750138169.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,74.482.708.930.422,69.802.562.338.467,,,74482708930422.0,69802562338467.0
